Record_ID,Date,Store_Location,Region,Board_Size,Board_Independence_%,Women_on_Board_%,Executive_Diversity_%,Avg_Board_Tenure_years,Ethics_Training_Completion_%,Ethics_Violations_Reported,Corruption_Incidents,Whistleblower_Reports,Code_of_Conduct_Violations,Internal_Audit_Findings,External_Audit_Findings,Compliance_Violations,Regulatory_Penalties_usd,Risk_Management_Score,Data_Breach_Incidents,Privacy_Violation_Reports,GDPR_Compliance_%,Data_Protection_Score,Cybersecurity_Investment_usd,Governance_Category,Policy_Status,Compliance_Status,Performance_Score,Data_Quality_Score,Month,Day_Type,Quarter
3298,2023-03-12,Store_019,East,12,93.12,10.36,51.74,14.8,71.81,2,1,0,4,3,7,3,14222,53.4,1,2,70.0,54.3,365200,Ethics,Implemented,Compliant,67.5,78.9,3,Weekend,Q1
1605,2023-03-12,Store_024,North,13,39.36,44.01,46.51,14.3,99.68,6,0,7,3,4,6,2,88259,42.9,1,4,83.11,95.4,288012,Risk,Pending,Compliant,75.9,77.0,3,Weekend,Q1
11611,2023-03-12,Store_045,Central,12,79.63,41.05,12.58,1.4,83.46,3,1,0,1,2,2,4,69260,59.9,2,1,97.79,82.4,274043,Board,Implemented,Non-Compliant,86.6,75.9,3,Weekend,Q1
5746,2023-03-12,Store_032,East,9,70.03,15.17,44.66,2.5,98.1,5,2,2,3,1,0,1,68492,58.8,1,0,75.28,69.1,367162,Audit,Implemented,Compliant,80.3,94.0,3,Weekend,Q1
11640,2023-03-12,Store_016,Central,8,57.85,30.09,19.39,6.5,93.69,5,4,7,5,2,1,7,91847,95.0,2,2,96.86,81.2,98041,Privacy,Implemented,Compliant,79.3,84.0,3,Weekend,Q1
6185,2023-03-12,Store_003,South,9,83.87,42.08,30.19,8.2,77.82,1,3,3,2,9,1,3,47887,62.9,2,1,92.11,84.4,70763,Privacy,Under Review,Compliant,67.0,77.9,3,Weekend,Q1
5293,2023-03-12,Store_021,East,6,94.02,43.71,40.99,8.3,96.9,5,2,6,3,13,1,4,20520,80.3,2,4,86.5,68.2,69827,Board,Pending,Non-Compliant,89.2,96.1,3,Weekend,Q1
14190,2023-03-12,Store_013,East,5,63.2,14.53,49.03,4.9,78.4,9,4,5,1,8,3,0,41693,95.1,0,2,85.49,78.4,102683,Ethics,Implemented,Partial,53.9,89.4,3,Weekend,Q1
9682,2023-03-12,Store_033,North,10,73.58,31.7,58.15,4.5,74.59,8,0,4,1,12,0,4,83670,72.2,0,0,86.99,79.4,186114,Risk,Pending,Compliant,59.4,97.8,3,Weekend,Q1
19910,2023-03-12,Store_005,West,10,63.3,47.64,20.44,11.8,90.04,3,4,6,2,4,7,5,95020,68.7,2,4,86.78,88.4,297836,Ethics,Pending,Compliant,70.2,85.7,3,Weekend,Q1
9436,2023-03-12,Store_030,South,11,67.86,0.15,42.39,6.2,81.08,1,1,2,4,4,8,0,82654,89.1,1,1,95.49,88.8,31694,Ethics,Implemented,Compliant,72.1,83.4,3,Weekend,Q1
13085,2023-03-12,Store_047,Central,8,56.74,16.09,53.32,10.3,71.16,1,3,1,5,3,7,5,4437,52.4,1,0,93.77,56.1,403565,Privacy,Implemented,Non-Compliant,62.9,95.2,3,Weekend,Q1
9526,2023-03-12,Store_039,North,10,97.57,13.03,52.57,6.7,81.89,8,4,4,2,11,1,7,94831,90.9,1,2,95.77,55.8,205565,Risk,Implemented,Compliant,54.5,75.1,3,Weekend,Q1
18755,2023-03-12,Store_014,East,7,40.36,5.93,37.13,12.3,77.45,3,2,4,0,14,3,4,47538,48.2,2,3,77.06,66.2,125121,Board,Implemented,Compliant,84.2,79.1,3,Weekend,Q1
10307,2023-03-12,Store_035,East,14,82.76,17.71,53.98,1.7,88.48,0,3,7,5,11,2,2,79250,87.6,2,1,75.97,50.4,354141,Board,Under Review,Compliant,80.2,87.3,3,Weekend,Q1
13727,2023-03-12,Store_034,East,13,44.06,6.51,54.47,9.0,92.16,3,3,5,1,13,6,7,96989,86.8,2,0,90.03,96.3,366990,Risk,Implemented,Non-Compliant,67.9,85.9,3,Weekend,Q1
7204,2023-03-12,Store_013,South,7,32.93,30.19,45.89,11.6,75.1,7,4,6,4,14,4,4,31118,81.8,2,1,98.77,97.6,140224,Audit,Implemented,Partial,89.4,77.4,3,Weekend,Q1
18856,2023-03-12,Store_040,Central,9,38.86,40.56,34.21,14.4,75.79,6,2,1,4,6,2,0,8358,75.0,1,2,82.09,61.8,21508,Audit,Pending,Compliant,69.9,79.2,3,Weekend,Q1
9016,2023-03-12,Store_019,West,9,93.95,5.94,52.79,4.3,78.75,6,1,4,2,9,2,3,79403,41.1,2,3,79.23,66.8,470285,Audit,Implemented,Compliant,78.6,85.6,3,Weekend,Q1
1156,2023-03-12,Store_004,South,9,38.23,44.43,11.03,14.5,78.24,3,1,3,4,4,7,4,70499,94.7,0,1,85.1,84.6,55910,Board,Implemented,Non-Compliant,73.4,97.2,3,Weekend,Q1
10864,2023-03-12,Store_033,Central,13,43.2,6.72,56.68,11.9,95.13,6,0,5,3,9,1,5,15979,99.0,0,0,91.62,94.5,230312,Board,Under Review,Compliant,62.2,88.2,3,Weekend,Q1
9104,2023-03-12,Store_041,South,10,36.46,14.5,36.39,5.0,72.17,0,0,2,0,13,7,1,48168,64.5,0,3,72.11,91.6,153163,Ethics,Implemented,Compliant,69.0,89.8,3,Weekend,Q1
7302,2023-03-12,Store_013,Central,6,88.67,11.71,41.66,15.0,70.39,1,2,2,1,5,6,4,38853,77.4,2,4,78.92,96.5,493866,Ethics,Implemented,Compliant,62.5,82.1,3,Weekend,Q1
18920,2023-03-12,Store_044,West,7,51.9,48.81,27.32,5.6,80.03,5,0,1,0,10,0,5,50279,53.4,2,1,92.99,99.1,239882,Board,Pending,Compliant,95.8,88.9,3,Weekend,Q1
16612,2023-03-12,Store_037,North,10,51.85,29.01,44.88,1.2,92.23,4,3,4,4,0,7,1,22101,41.1,1,4,87.34,87.3,444010,Board,Implemented,Compliant,77.2,89.8,3,Weekend,Q1
4754,2023-03-12,Store_040,South,13,92.65,28.31,35.39,8.1,84.87,2,3,0,0,2,8,1,19027,71.9,2,4,87.73,90.8,276019,Ethics,Implemented,Compliant,89.8,91.7,3,Weekend,Q1
18141,2023-03-12,Store_035,Central,12,55.58,43.89,29.64,9.4,80.87,6,2,7,5,5,9,5,40062,53.1,2,2,85.78,91.1,286407,Audit,Implemented,Non-Compliant,98.3,90.6,3,Weekend,Q1
15848,2023-03-12,Store_013,South,9,75.43,25.06,10.52,10.3,85.01,8,4,4,4,5,8,1,66924,91.4,0,2,78.67,83.1,105613,Risk,Under Review,Non-Compliant,64.5,96.0,3,Weekend,Q1
3832,2023-03-12,Store_020,East,12,94.4,37.17,19.22,7.9,76.39,8,3,4,3,12,1,5,75537,41.2,1,1,97.23,54.7,426441,Ethics,Implemented,Compliant,69.7,76.3,3,Weekend,Q1
11970,2023-03-12,Store_019,Central,11,79.98,43.77,34.85,3.4,76.71,4,1,6,3,7,9,3,38662,70.4,1,2,73.82,55.2,94548,Board,Implemented,Compliant,51.7,91.7,3,Weekend,Q1
9010,2023-03-12,Store_013,North,10,68.34,14.78,52.52,10.9,85.57,6,4,1,2,14,0,1,26685,65.3,1,4,75.12,73.7,30723,Audit,Under Review,Partial,83.1,93.8,3,Weekend,Q1
7572,2023-03-12,Store_038,East,5,52.5,23.43,41.99,7.2,92.25,6,0,2,0,8,4,6,74170,40.4,2,3,93.99,93.0,128398,Ethics,Implemented,Non-Compliant,67.1,92.1,3,Weekend,Q1
9141,2023-03-12,Store_040,South,5,67.87,26.42,35.47,4.1,96.54,2,1,3,0,5,5,3,32859,71.5,1,1,92.09,97.1,279397,Audit,Implemented,Compliant,85.9,93.6,3,Weekend,Q1
12141,2023-03-12,Store_030,East,8,94.34,32.07,34.22,3.2,76.81,1,0,5,2,14,8,0,17662,82.9,0,0,93.1,67.1,281571,Audit,Implemented,Compliant,53.3,94.5,3,Weekend,Q1
11166,2023-03-13,Store_042,North,13,99.97,25.65,48.07,7.3,73.85,7,3,0,2,14,7,1,74345,46.4,2,2,75.94,79.1,68876,Ethics,Implemented,Compliant,73.7,96.8,3,Weekday,Q1
11248,2023-03-13,Store_020,South,11,74.69,30.27,48.72,13.7,71.13,4,0,5,4,3,8,6,22132,46.5,0,0,75.2,78.6,56768,Board,Implemented,Non-Compliant,84.7,99.2,3,Weekday,Q1
7765,2023-03-13,Store_025,South,14,64.49,30.86,32.87,12.6,98.37,4,4,4,5,0,1,7,54792,41.5,1,3,73.49,96.8,155539,Board,Implemented,Compliant,79.3,88.6,3,Weekday,Q1
13925,2023-03-13,Store_029,North,9,94.79,31.8,27.99,10.4,99.21,8,2,0,0,9,3,6,88686,99.3,1,3,75.43,62.8,331885,Privacy,Implemented,Partial,99.5,83.3,3,Weekday,Q1
19861,2023-03-13,Store_049,Central,7,55.65,7.27,15.94,1.3,93.33,9,1,7,3,14,6,0,53573,48.0,1,2,95.51,86.7,474856,Ethics,Implemented,Compliant,69.1,82.7,3,Weekday,Q1
15769,2023-03-13,Store_046,West,12,72.13,28.35,41.46,11.1,78.85,1,4,1,3,11,9,4,47860,75.9,1,2,81.62,97.3,123530,Ethics,Pending,Compliant,65.8,78.1,3,Weekday,Q1
6676,2023-03-13,Store_040,Central,9,72.01,36.92,11.01,6.6,75.66,8,0,7,3,14,0,3,43646,85.6,0,0,77.46,74.9,259699,Risk,Under Review,Non-Compliant,78.2,80.3,3,Weekday,Q1
10883,2023-03-13,Store_050,Central,7,73.56,4.13,59.55,9.4,83.13,5,0,5,4,3,0,6,83240,67.4,1,2,94.26,85.8,126754,Ethics,Implemented,Compliant,94.7,97.0,3,Weekday,Q1
10385,2023-03-13,Store_018,North,7,90.57,41.6,52.57,12.6,93.26,7,1,7,2,7,1,0,73662,69.2,0,2,73.13,53.8,368910,Ethics,Pending,Non-Compliant,51.3,90.0,3,Weekday,Q1
3927,2023-03-13,Store_039,West,9,63.89,18.47,45.67,8.3,85.13,5,4,3,0,13,8,5,45339,64.1,1,3,99.36,80.2,61872,Audit,Under Review,Compliant,77.0,75.3,3,Weekday,Q1
9888,2023-03-13,Store_012,North,8,69.43,38.92,23.91,14.4,89.37,3,0,6,5,3,9,2,39399,68.7,2,1,82.97,65.3,62546,Board,Pending,Compliant,68.0,99.8,3,Weekday,Q1
7623,2023-03-13,Store_042,East,5,53.43,44.67,36.51,7.5,90.97,2,0,4,0,7,8,6,49881,46.4,2,2,93.6,98.2,58217,Board,Implemented,Compliant,85.9,95.3,3,Weekday,Q1
13338,2023-03-13,Store_044,Central,6,64.18,44.43,14.95,4.9,93.77,2,0,7,1,2,9,2,59816,53.9,0,4,93.58,93.2,425037,Ethics,Implemented,Compliant,76.5,94.3,3,Weekday,Q1
455,2023-03-13,Store_041,East,14,81.6,34.26,16.81,8.6,76.43,6,4,0,3,8,8,0,79953,88.4,2,4,74.87,87.5,150333,Board,Implemented,Compliant,89.7,83.9,3,Weekday,Q1
9818,2023-03-13,Store_024,North,13,49.34,29.28,10.32,12.2,73.48,1,2,6,1,10,9,0,23042,92.1,1,2,82.06,62.1,496298,Risk,Implemented,Compliant,57.9,82.2,3,Weekday,Q1
16704,2023-03-13,Store_030,West,13,55.73,19.54,35.33,13.5,71.16,4,3,2,2,4,7,7,70102,94.2,0,3,91.69,93.1,234264,Audit,Pending,Partial,60.7,94.3,3,Weekday,Q1
11882,2023-03-13,Store_044,South,14,42.11,12.33,24.83,2.5,86.96,3,3,5,3,6,9,2,52301,63.0,0,3,79.02,80.0,389239,Board,Implemented,Non-Compliant,76.5,99.7,3,Weekday,Q1
16717,2023-03-13,Store_025,East,13,73.75,44.15,33.97,10.1,70.49,9,3,2,4,0,6,0,20528,82.6,0,0,96.62,78.3,156421,Privacy,Implemented,Compliant,73.6,75.9,3,Weekday,Q1
5503,2023-03-13,Store_006,North,13,94.48,25.89,26.61,7.8,98.19,4,1,4,3,12,2,2,55055,82.2,1,0,99.84,83.7,443507,Board,Implemented,Compliant,78.5,96.2,3,Weekday,Q1
15560,2023-03-13,Store_011,West,8,41.69,26.33,45.44,3.2,84.56,1,1,0,1,5,5,4,74993,82.5,2,3,96.73,81.8,36249,Audit,Under Review,Compliant,60.2,85.0,3,Weekday,Q1
7088,2023-03-13,Store_045,Central,7,64.38,10.14,47.3,5.0,82.01,7,1,1,4,0,4,3,23326,90.1,2,1,99.86,96.8,52390,Audit,Implemented,Compliant,76.9,80.8,3,Weekday,Q1
3828,2023-03-13,Store_019,South,5,93.17,11.5,36.83,8.1,85.41,6,0,3,1,1,7,6,40962,81.4,0,0,95.53,67.3,127255,Board,Under Review,Non-Compliant,97.2,77.7,3,Weekday,Q1
18346,2023-03-13,Store_024,West,13,56.08,0.68,47.46,11.0,76.44,0,1,4,5,10,9,3,79265,81.0,0,4,97.91,65.7,337050,Risk,Under Review,Compliant,73.2,85.7,3,Weekday,Q1
8689,2023-03-13,Store_048,West,11,35.92,34.01,39.48,5.2,87.49,9,1,7,0,4,8,5,21255,41.8,0,1,72.15,84.6,289289,Ethics,Under Review,Compliant,79.6,76.0,3,Weekday,Q1
7286,2023-03-13,Store_003,East,9,62.67,28.72,50.02,10.4,90.83,6,1,7,3,0,2,2,65136,43.5,1,2,80.89,71.1,300498,Board,Pending,Partial,82.6,91.3,3,Weekday,Q1
4511,2023-03-13,Store_045,East,12,81.11,36.3,24.08,11.8,81.0,8,1,2,5,14,1,5,2478,63.5,2,4,78.21,74.6,131544,Audit,Implemented,Compliant,64.6,78.4,3,Weekday,Q1
9703,2023-03-13,Store_047,North,10,82.45,43.75,13.67,5.1,97.41,4,2,3,0,2,1,0,75141,89.1,2,0,76.89,63.0,483737,Board,Implemented,Compliant,52.4,98.1,3,Weekday,Q1
12518,2023-03-13,Store_027,North,8,61.97,4.03,23.84,6.0,99.06,0,2,3,3,7,3,7,40967,59.0,1,1,94.16,98.1,160304,Ethics,Under Review,Compliant,66.7,94.2,3,Weekday,Q1
6294,2023-03-13,Store_029,West,9,72.93,22.03,46.29,12.1,82.94,0,2,5,4,10,0,2,27719,47.2,1,3,91.04,64.2,247165,Board,Under Review,Compliant,91.9,80.6,3,Weekday,Q1
13413,2023-03-13,Store_005,North,13,69.41,29.11,44.58,14.7,96.74,7,0,0,0,4,6,2,64887,67.4,0,3,71.02,64.4,390203,Ethics,Pending,Compliant,68.4,77.4,3,Weekday,Q1
3656,2023-03-13,Store_005,South,8,68.23,26.81,19.31,7.3,94.72,5,0,3,0,13,8,6,68159,66.9,2,2,97.4,82.5,291635,Audit,Implemented,Compliant,64.6,82.8,3,Weekday,Q1
838,2023-03-13,Store_045,West,13,36.47,2.27,16.26,9.4,96.02,6,4,6,4,0,2,3,61578,44.7,0,2,77.21,96.3,360718,Ethics,Implemented,Non-Compliant,90.0,77.9,3,Weekday,Q1
11125,2023-03-13,Store_033,North,12,76.41,14.05,43.67,14.9,71.64,3,4,5,2,3,3,4,93443,92.4,0,4,89.62,71.5,213607,Board,Implemented,Compliant,77.7,93.0,3,Weekday,Q1
7921,2023-03-13,Store_023,South,10,55.58,39.52,51.35,7.7,95.1,7,2,6,5,2,2,3,31558,54.8,0,3,85.49,58.2,20318,Board,Implemented,Non-Compliant,99.2,92.4,3,Weekday,Q1
15108,2023-03-13,Store_003,East,14,85.86,2.53,14.84,9.0,71.35,0,3,1,2,6,4,6,66457,75.9,2,0,86.41,69.7,244596,Privacy,Pending,Compliant,66.2,75.8,3,Weekday,Q1
16235,2023-03-13,Store_048,East,14,95.38,38.35,40.14,11.9,83.25,0,1,7,3,9,9,7,42796,82.6,1,3,80.59,56.6,350791,Audit,Under Review,Compliant,76.6,83.2,3,Weekday,Q1
12948,2023-03-13,Store_021,West,11,76.52,5.74,52.75,10.9,70.41,4,1,2,2,0,0,1,17561,79.8,2,3,97.52,69.6,19201,Ethics,Implemented,Partial,83.8,79.2,3,Weekday,Q1
9621,2023-03-13,Store_021,West,11,52.88,40.73,34.21,1.2,70.28,5,1,5,4,13,4,1,21801,50.7,1,0,91.25,89.6,486647,Board,Implemented,Partial,91.1,83.0,3,Weekday,Q1
10283,2023-03-13,Store_017,West,6,53.61,33.72,37.83,3.3,87.07,8,4,4,2,13,7,3,97314,94.1,2,3,75.35,94.2,405002,Audit,Implemented,Non-Compliant,99.6,90.6,3,Weekday,Q1
1438,2023-03-13,Store_022,North,6,88.88,27.44,41.94,5.7,81.4,2,0,4,4,7,9,1,47129,93.8,2,4,89.91,76.7,142360,Ethics,Implemented,Compliant,97.7,87.6,3,Weekday,Q1
4084,2023-03-13,Store_029,Central,7,97.68,40.6,17.77,4.6,93.56,4,1,6,1,8,6,3,23303,99.0,0,3,85.09,54.5,13575,Ethics,Implemented,Compliant,62.4,86.7,3,Weekday,Q1
11727,2023-03-13,Store_044,North,9,71.81,40.86,37.63,1.6,75.1,6,1,4,5,5,4,4,73065,52.1,2,3,89.09,80.4,125573,Audit,Implemented,Partial,87.9,82.2,3,Weekday,Q1
13291,2023-03-13,Store_028,North,7,94.01,37.89,11.34,13.7,73.5,8,3,6,3,11,4,4,70721,97.7,1,4,84.86,67.9,123487,Privacy,Implemented,Compliant,85.2,75.3,3,Weekday,Q1
5290,2023-03-13,Store_018,North,11,52.58,36.33,53.08,1.6,95.97,4,4,3,0,0,9,5,44804,78.7,0,0,97.63,60.7,169320,Risk,Under Review,Compliant,66.6,96.2,3,Weekday,Q1
13215,2023-03-13,Store_012,East,12,92.84,47.01,50.29,14.5,85.71,7,4,7,0,13,3,0,16422,42.5,0,4,93.85,69.6,10960,Board,Implemented,Compliant,58.1,86.7,3,Weekday,Q1
10243,2023-03-13,Store_014,Central,12,55.28,7.85,48.32,10.5,90.61,8,1,4,5,0,9,7,45472,71.6,0,4,76.79,57.0,19716,Ethics,Under Review,Non-Compliant,68.0,82.4,3,Weekday,Q1
14521,2023-03-13,Store_033,Central,9,50.69,15.03,59.05,13.3,95.64,8,2,3,2,13,2,1,13809,62.3,2,4,85.85,58.6,464913,Board,Pending,Compliant,52.3,99.1,3,Weekday,Q1
15917,2023-03-13,Store_039,East,6,81.08,15.2,30.44,12.2,95.44,2,2,5,0,12,2,5,79251,41.4,1,0,72.74,66.2,264486,Privacy,Under Review,Compliant,83.2,87.9,3,Weekday,Q1
19149,2023-03-13,Store_026,East,13,45.97,45.42,31.98,14.2,84.11,2,4,6,3,5,6,3,29091,64.5,2,2,84.67,92.8,305758,Audit,Implemented,Compliant,78.6,87.1,3,Weekday,Q1
9572,2023-03-13,Store_012,South,8,48.73,32.61,22.01,5.0,83.31,1,0,3,5,9,2,7,77875,71.8,1,4,75.75,71.5,203629,Ethics,Implemented,Compliant,52.1,88.5,3,Weekday,Q1
4641,2023-03-13,Store_009,North,9,90.54,43.66,26.56,6.0,71.88,6,2,2,1,0,8,4,32622,44.2,0,4,78.7,87.2,206049,Audit,Implemented,Compliant,86.6,93.5,3,Weekday,Q1
16402,2023-03-13,Store_004,North,8,39.54,38.59,24.17,6.7,70.96,3,1,6,1,12,8,0,7791,54.1,0,1,91.58,61.7,136209,Board,Implemented,Compliant,99.5,75.1,3,Weekday,Q1
10937,2023-03-17,Store_029,East,5,70.42,20.49,15.45,8.1,81.43,8,2,6,1,4,3,1,98681,94.3,0,1,85.35,99.5,69890,Board,Implemented,Compliant,80.1,89.5,3,Weekday,Q1
5408,2023-03-17,Store_039,East,7,37.02,15.36,56.52,12.5,71.58,0,1,0,0,10,0,4,93641,71.8,0,4,75.97,83.4,114798,Board,Implemented,Compliant,94.7,80.9,3,Weekday,Q1
8940,2023-03-17,Store_042,North,11,36.04,48.15,44.55,4.0,85.18,3,2,5,1,4,6,5,78638,99.9,2,4,97.67,71.3,19867,Ethics,Implemented,Partial,81.3,78.0,3,Weekday,Q1
14789,2023-03-17,Store_001,Central,14,70.11,27.23,24.26,1.2,81.11,2,2,6,0,10,9,0,67399,82.4,1,0,70.81,84.5,207701,Ethics,Implemented,Compliant,87.0,88.0,3,Weekday,Q1
4301,2023-03-17,Store_029,West,10,46.98,36.03,22.07,7.2,89.88,2,2,5,2,8,3,2,14374,79.5,1,4,83.55,97.1,214986,Board,Implemented,Compliant,70.8,81.1,3,Weekday,Q1
8717,2023-03-17,Store_036,South,12,92.5,6.04,31.84,3.5,77.25,2,1,5,4,11,9,5,98215,48.4,0,2,87.06,97.0,340937,Board,Pending,Compliant,51.2,99.4,3,Weekday,Q1
1306,2023-03-17,Store_020,East,5,41.88,14.47,44.63,5.7,95.45,1,2,6,3,6,4,3,42929,71.5,0,2,83.77,76.8,281194,Board,Implemented,Compliant,51.4,75.7,3,Weekday,Q1
5233,2023-03-17,Store_022,West,10,85.12,0.07,27.65,1.4,93.88,8,0,3,0,2,8,3,15956,89.1,1,4,77.69,57.0,167506,Board,Implemented,Partial,76.4,87.6,3,Weekday,Q1
6936,2023-03-17,Store_006,Central,10,50.9,14.33,40.63,6.4,94.72,2,4,7,1,13,7,1,19142,77.3,0,3,91.95,58.0,492532,Audit,Implemented,Compliant,68.4,97.1,3,Weekday,Q1
12750,2023-03-17,Store_035,West,9,59.29,43.36,48.4,4.6,81.4,2,1,2,4,2,4,6,79548,76.7,2,1,71.96,53.4,218425,Board,Implemented,Compliant,54.1,96.7,3,Weekday,Q1
19689,2023-03-17,Store_003,East,10,92.85,10.11,31.59,9.0,73.61,1,0,3,2,3,7,2,11154,64.0,0,3,98.85,92.6,110471,Board,Implemented,Compliant,70.2,81.9,3,Weekday,Q1
1123,2023-03-17,Store_026,East,12,59.18,10.33,54.14,12.4,83.56,0,0,4,4,7,2,2,25946,40.4,2,0,88.46,91.7,152212,Audit,Implemented,Compliant,93.5,85.5,3,Weekday,Q1
10512,2023-03-17,Store_026,East,7,53.8,17.67,29.71,5.8,93.14,7,4,6,4,4,5,0,55660,70.8,0,2,80.65,54.6,100749,Privacy,Implemented,Compliant,66.3,88.7,3,Weekday,Q1
2289,2023-03-17,Store_011,North,13,96.98,26.46,26.34,5.2,78.45,0,1,4,2,1,6,6,43755,55.2,0,0,82.63,86.5,256711,Ethics,Implemented,Compliant,96.8,96.1,3,Weekday,Q1
17504,2023-03-17,Store_031,North,5,46.78,31.79,45.91,1.3,93.2,9,1,5,3,4,2,3,46971,57.0,1,1,86.01,51.2,409523,Privacy,Implemented,Non-Compliant,57.8,92.7,3,Weekday,Q1
610,2023-03-17,Store_026,North,14,73.11,9.05,59.28,4.3,78.75,0,0,3,2,7,3,7,2458,82.1,1,2,77.06,79.8,269562,Ethics,Under Review,Compliant,50.2,91.9,3,Weekday,Q1
5454,2023-03-17,Store_045,East,5,37.0,21.77,16.25,1.2,84.86,8,3,0,4,3,7,2,94120,80.3,0,4,94.12,76.7,220411,Ethics,Pending,Compliant,77.3,82.5,3,Weekday,Q1
14713,2023-03-17,Store_029,South,6,38.43,14.44,51.37,7.9,74.62,9,0,2,5,2,1,2,57976,58.9,1,1,86.48,53.0,88467,Audit,Implemented,Compliant,90.2,83.9,3,Weekday,Q1
5968,2023-03-17,Store_031,West,14,98.88,1.63,13.9,3.0,94.31,7,0,5,5,2,4,7,35003,79.3,2,2,85.86,65.7,103545,Privacy,Implemented,Compliant,96.4,98.1,3,Weekday,Q1
7007,2023-03-17,Store_035,West,5,98.33,28.41,24.02,2.1,87.22,4,0,4,0,5,4,6,78712,73.3,2,0,98.69,68.6,440989,Risk,Implemented,Compliant,79.3,97.8,3,Weekday,Q1
16910,2023-03-17,Store_018,Central,10,40.02,24.5,59.01,2.2,79.08,2,3,1,4,9,9,1,60236,40.0,2,1,98.79,93.2,336836,Audit,Implemented,Compliant,69.4,89.4,3,Weekday,Q1
199,2023-03-17,Store_047,South,12,86.55,21.3,46.52,10.5,73.95,4,0,3,4,14,3,6,42376,98.2,0,0,86.87,70.0,424677,Audit,Implemented,Compliant,94.5,78.6,3,Weekday,Q1
3064,2023-03-17,Store_022,South,11,68.35,4.94,57.4,12.0,72.02,1,2,5,2,12,2,2,16870,90.1,0,0,72.45,78.1,92452,Ethics,Implemented,Non-Compliant,60.2,96.3,3,Weekday,Q1
471,2023-03-17,Store_049,North,6,89.61,30.88,58.13,2.3,94.15,9,0,7,1,11,9,3,59613,65.9,0,2,93.43,60.8,483252,Risk,Under Review,Compliant,81.0,85.9,3,Weekday,Q1
16495,2023-03-17,Store_036,South,10,61.59,21.46,51.17,6.4,85.95,6,4,1,4,7,3,3,97278,67.5,0,3,84.93,77.0,499447,Board,Implemented,Compliant,50.6,93.0,3,Weekday,Q1
6188,2023-03-17,Store_007,East,11,76.2,4.42,52.06,4.8,78.26,6,0,6,5,12,8,1,77692,97.9,1,3,84.49,96.5,56969,Board,Implemented,Compliant,91.9,89.3,3,Weekday,Q1
14162,2023-03-17,Store_037,Central,8,61.24,42.06,11.75,14.4,94.73,2,3,5,4,6,4,5,78690,88.9,1,1,72.25,99.3,274124,Ethics,Implemented,Non-Compliant,76.7,95.9,3,Weekday,Q1
16784,2023-03-17,Store_029,East,5,51.54,40.14,39.78,14.8,75.23,1,2,7,4,3,4,7,8623,87.4,2,4,95.62,50.5,267707,Board,Implemented,Compliant,72.9,80.6,3,Weekday,Q1
9113,2023-03-17,Store_038,North,13,79.88,46.66,32.41,2.9,86.79,5,0,0,0,1,9,1,77644,64.7,1,4,73.83,87.0,444704,Privacy,Implemented,Non-Compliant,77.5,75.4,3,Weekday,Q1
7955,2023-03-17,Store_048,South,13,44.9,0.61,10.66,2.6,72.64,8,1,3,4,6,7,7,51680,56.2,0,0,73.26,60.1,442633,Ethics,Implemented,Compliant,57.6,85.3,3,Weekday,Q1
16493,2023-03-17,Store_036,West,14,46.24,26.65,11.94,8.0,72.95,9,3,0,3,3,9,3,18930,70.3,1,1,94.77,93.5,205756,Board,Implemented,Compliant,70.2,93.4,3,Weekday,Q1
3642,2023-03-17,Store_007,Central,12,46.34,5.18,38.56,9.0,71.44,5,3,6,3,2,3,2,37652,70.1,2,1,85.74,63.5,463751,Ethics,Implemented,Non-Compliant,70.4,94.5,3,Weekday,Q1
4252,2023-03-17,Store_011,West,8,83.48,31.99,33.46,4.2,76.24,4,1,2,5,2,4,4,27106,91.8,0,0,76.94,71.3,484768,Privacy,Implemented,Compliant,84.2,87.2,3,Weekday,Q1
8493,2023-03-17,Store_033,North,13,93.73,3.25,32.48,6.1,85.34,3,2,0,1,5,0,2,72474,48.5,1,1,85.6,65.6,21068,Risk,Implemented,Compliant,59.9,87.9,3,Weekday,Q1
3016,2023-03-17,Store_033,West,9,75.87,11.48,31.6,1.9,77.33,4,0,4,4,7,0,2,6457,58.9,0,4,81.34,83.5,120886,Audit,Implemented,Partial,97.4,91.6,3,Weekday,Q1
4990,2023-03-17,Store_028,North,10,94.06,9.78,48.93,6.3,76.34,1,0,2,5,2,0,1,26207,49.9,1,0,75.49,89.2,475423,Ethics,Pending,Compliant,79.8,81.6,3,Weekday,Q1
4383,2023-03-17,Store_033,North,13,77.99,27.93,41.26,3.9,96.23,4,3,1,5,13,9,4,32042,73.7,1,2,87.7,65.9,223556,Board,Implemented,Compliant,88.5,82.8,3,Weekday,Q1
2682,2023-03-17,Store_031,North,12,53.25,21.03,36.53,1.8,97.1,2,4,7,3,11,4,6,52570,59.3,0,1,94.72,86.6,190652,Risk,Implemented,Compliant,75.5,94.6,3,Weekday,Q1
1415,2023-03-17,Store_024,West,7,96.94,48.83,29.21,12.7,86.06,9,0,7,3,3,4,3,88374,57.0,2,0,96.49,54.4,82793,Board,Under Review,Non-Compliant,71.9,99.5,3,Weekday,Q1
12164,2023-03-17,Store_037,Central,14,73.9,25.72,33.14,13.4,77.13,5,2,6,0,13,2,0,55353,91.5,0,4,77.18,60.4,274943,Board,Implemented,Compliant,99.9,82.3,3,Weekday,Q1
